Id,In_state_id,From_state_id,To_state_id,Adjustment,Effected_model_id,PSA_id
406,81,5,6,0.919337323,0,0
407,82,5,6,0.919337323,0,0
408,83,5,6,0.919337323,0,0
409,84,5,6,1.173333275,0,0
410,85,5,6,1.173333275,0,0
411,86,5,6,1.173333275,0,0
412,87,5,6,1.173333275,0,0
413,88,5,6,1.173333275,0,0
414,89,5,6,1.497503625,0,0
415,90,5,6,1.497503625,0,0
416,91,5,6,1.497503625,0,0
417,92,5,6,1.497503625,0,0
418,93,5,6,1.497503625,0,0
419,94,5,6,1.911236267,0,0
420,95,5,6,1.911236267,0,0
421,96,5,6,1.911236267,0,0
422,97,5,6,1.911236267,0,0
423,98,5,6,1.911236267,0,0
424,99,5,6,2.439275609,0,0
425,100,5,6,2.439275609,0,0
426,101,5,6,2.439275609,0,0
427,102,5,6,2.439275609,0,0
428,103,5,6,2.439275609,0,0
429,104,5,6,3.113202485,0,0
430,105,5,6,3.113202485,0,0
431,106,5,6,3.113202485,0,0
432,107,5,6,3.113202485,0,0
433,108,5,6,3.113202485,0,0
434,109,5,6,3.113202485,0,0
435,110,5,6,3.113202485,0,0
436,111,5,6,3.113202485,0,0
437,112,5,6,3.113202485,0,0
438,113,5,6,3.113202485,0,0
439,114,5,6,3.113202485,0,0
440,115,5,6,3.113202485,0,0
441,116,5,6,3.113202485,0,0
442,117,5,6,3.113202485,0,0
443,118,5,6,3.113202485,0,0
444,119,5,6,3.113202485,0,0
445,120,5,6,3.113202485,0,0
446,121,5,6,3.113202485,0,0
447,122,5,6,3.113202485,0,0
448,123,5,6,3.113202485,0,0
449,124,5,6,3.113202485,0,0
450,125,5,6,3.113202485,0,0
451,126,5,6,3.113202485,0,0
452,127,5,6,3.113202485,0,0
453,128,5,6,3.113202485,0,0
454,129,5,6,3.113202485,0,0
455,130,5,6,3.113202485,0,0
456,131,5,6,3.113202485,0,0
457,132,5,6,3.113202485,0,0
458,133,5,6,3.113202485,0,0
459,134,5,6,3.113202485,0,0
460,44,5,8,0.08552714,0,0
461,45,5,8,0.08552714,0,0
462,46,5,8,0.08552714,0,0
463,47,5,8,0.08552714,0,0
464,48,5,8,0.08552714,0,0
465,49,5,8,0.09344572,0,0
466,50,5,8,0.09344572,0,0
467,51,5,8,0.09344572,0,0
468,52,5,8,0.09344572,0,0
469,53,5,8,0.09344572,0,0
470,54,5,8,0.10473965,0,0
471,55,5,8,0.10473965,0,0
472,56,5,8,0.10473965,0,0
473,57,5,8,0.10473965,0,0
474,58,5,8,0.10473965,0,0
475,59,5,8,0.12756095,0,0
476,60,5,8,0.12756095,0,0
477,61,5,8,0.12756095,0,0
478,62,5,8,0.12756095,0,0
479,63,5,8,0.12756095,0,0
480,64,5,8,0.17787943,0,0
481,65,5,8,0.17787943,0,0
482,66,5,8,0.17787943,0,0
483,67,5,8,0.17787943,0,0
484,68,5,8,0.17787943,0,0
485,69,5,8,0.27476942,0,0
486,70,5,8,0.27476942,0,0
487,71,5,8,0.27476942,0,0
488,72,5,8,0.27476942,0,0
489,73,5,8,0.27476942,0,0
490,74,5,8,0.4112448,0,0
491,75,5,8,0.4112448,0,0
492,76,5,8,0.4112448,0,0
493,77,5,8,0.4112448,0,0
494,78,5,8,0.4112448,0,0
495,79,5,8,0.58270304,0,0
496,80,5,8,0.58270304,0,0
497,81,5,8,0.58270304,0,0
498,82,5,8,0.58270304,0,0
499,83,5,8,0.58270304,0,0
500,84,5,8,0.82195325,0,0
501,85,5,8,0.82195325,0,0
502,86,5,8,0.82195325,0,0
503,87,5,8,0.82195325,0,0
504,88,5,8,0.82195325,0,0
505,89,5,8,1.24193656,0,0
506,90,5,8,1.24193656,0,0
507,91,5,8,1.24193656,0,0
508,92,5,8,1.24193656,0,0
509,93,5,8,1.24193656,0,0
510,94,5,8,1.90872407,0,0
511,95,5,8,1.90872407,0,0
512,96,5,8,1.90872407,0,0
513,97,5,8,1.90872407,0,0
514,98,5,8,1.90872407,0,0
515,99,5,8,3.0382911,0,0
516,100,5,8,3.0382911,0,0
517,101,5,8,3.0382911,0,0
518,102,5,8,3.0382911,0,0
519,103,5,8,3.0382911,0,0
520,104,5,8,4.95246782,0,0
521,105,5,8,4.95246782,0,0
522,106,5,8,4.95246782,0,0
523,107,5,8,4.95246782,0,0
524,108,5,8,4.95246782,0,0
525,109,5,8,11.16249029,0,0
526,110,5,8,11.16249029,0,0
527,111,5,8,11.16249029,0,0
528,112,5,8,11.16249029,0,0
529,113,5,8,11.16249029,0,0
530,114,5,8,11.16249029,0,0
531,115,5,8,11.16249029,0,0
532,116,5,8,11.16249029,0,0
533,117,5,8,11.16249029,0,0
534,118,5,8,11.16249029,0,0
535,119,5,8,11.16249029,0,0
536,120,5,8,11.16249029,0,0
537,121,5,8,11.16249029,0,0
538,122,5,8,11.16249029,0,0
539,123,5,8,11.16249029,0,0
540,124,5,8,11.16249029,0,0
541,125,5,8,11.16249029,0,0
542,126,5,8,11.16249029,0,0
543,127,5,8,11.16249029,0,0
544,128,5,8,11.16249029,0,0
545,129,5,8,11.16249029,0,0
546,130,5,8,11.16249029,0,0
547,131,5,8,11.16249029,0,0
548,132,5,8,11.16249029,0,0
549,133,5,8,11.16249029,0,0
550,134,5,8,11.16249029,0,0
551,3,12,13,2.75,1,44
552,4,12,13,2.75,1,44
553,5,12,13,2.75,1,44
554,25,12,13,1.7,1,48
555,26,12,13,1.91,1,49
556,44,12,13,0,1,0
557,45,12,13,0,1,0
558,46,12,13,0,1,0
559,47,12,13,0,1,0
560,48,12,13,0,1,0
561,49,12,13,0,1,0
562,50,12,13,0,1,0
563,51,12,13,0,1,0
564,52,12,13,0,1,0
565,53,12,13,0,1,0
566,54,12,13,0,1,0
567,55,12,13,0,1,0
568,56,12,13,0,1,0
569,57,12,13,0,1,0
570,58,12,13,0,1,0
571,59,12,13,0.114657913,1,0
572,60,12,13,0.114657913,1,0
573,61,12,13,0.114657913,1,0
574,62,12,13,0.114657913,1,0
575,63,12,13,0.114657913,1,0
576,64,12,13,0.114657913,1,0
577,65,12,13,0.114657913,1,0
578,66,12,13,0.114657913,1,0
579,67,12,13,0.114657913,1,0
580,68,12,13,0.114657913,1,0
581,69,12,13,0.445891885,1,0
582,70,12,13,0.445891885,1,0
583,71,12,13,0.445891885,1,0
584,72,12,13,0.445891885,1,0
585,73,12,13,0.445891885,1,0
586,74,12,13,0.445891885,1,0
587,75,12,13,0.445891885,1,0
588,76,12,13,0.445891885,1,0
589,77,12,13,0.445891885,1,0
590,78,12,13,0.445891885,1,0
591,79,12,13,0.781903269,1,0
592,80,12,13,0.781903269,1,0
593,81,12,13,0.781903269,1,0
594,82,12,13,0.781903269,1,0
595,83,12,13,0.781903269,1,0
596,84,12,13,0.781903269,1,0
597,85,12,13,0.781903269,1,0
598,86,12,13,0.781903269,1,0
599,87,12,13,0.781903269,1,0
600,88,12,13,0.781903269,1,0
601,89,12,13,1.304233763,1,0
602,90,12,13,1.304233763,1,0
603,91,12,13,1.304233763,1,0
604,92,12,13,1.304233763,1,0
605,93,12,13,1.304233763,1,0
606,94,12,13,1.304233763,1,0
607,95,12,13,1.304233763,1,0
608,96,12,13,1.304233763,1,0
609,97,12,13,1.304233763,1,0
610,98,12,13,1.304233763,1,0
611,99,12,13,3.210421571,1,0
612,100,12,13,3.210421571,1,0
613,101,12,13,3.210421571,1,0
614,102,12,13,3.210421571,1,0
615,103,12,13,3.210421571,1,0
616,104,12,13,3.210421571,1,0
617,105,12,13,3.210421571,1,0
618,106,12,13,3.210421571,1,0
619,107,12,13,3.210421571,1,0
620,108,12,13,3.210421571,1,0
621,109,12,13,6.804628656,1,0
622,110,12,13,6.804628656,1,0
623,111,12,13,6.804628656,1,0
624,112,12,13,6.804628656,1,0
625,113,12,13,6.804628656,1,0
626,114,12,13,6.804628656,1,0
627,115,12,13,6.804628656,1,0
628,116,12,13,6.804628656,1,0
629,117,12,13,6.804628656,1,0
630,118,12,13,6.804628656,1,0
631,119,12,13,6.804628656,1,0
632,120,12,13,6.804628656,1,0
633,121,12,13,6.804628656,1,0
634,122,12,13,6.804628656,1,0
635,123,12,13,6.804628656,1,0
636,124,12,13,6.804628656,1,0
637,125,12,13,6.804628656,1,0
638,126,12,13,6.804628656,1,0
639,127,12,13,6.804628656,1,0
640,128,12,13,6.804628656,1,0
641,129,12,13,6.804628656,1,0
642,130,12,13,6.804628656,1,0
643,131,12,13,6.804628656,1,0
644,132,12,13,6.804628656,1,0
645,133,12,13,6.804628656,1,0
646,134,12,13,6.804628656,1,0
647,3,13,14,1,1,0
648,4,13,14,1,1,0
649,5,13,14,1,1,0
650,44,13,14,0,1,0
651,45,13,14,0,1,0
652,46,13,14,0,1,0
653,47,13,14,0,1,0
654,48,13,14,0,1,0
655,49,13,14,0,1,0
656,50,13,14,0,1,0
657,51,13,14,0,1,0
658,52,13,14,0,1,0
659,53,13,14,0,1,0
660,54,13,14,0,1,0
661,55,13,14,0,1,0
662,56,13,14,0,1,0
663,57,13,14,0,1,0
664,58,13,14,0,1,0
665,59,13,14,0.506666486,1,0
666,60,13,14,0.506666486,1,0
667,61,13,14,0.506666486,1,0
668,62,13,14,0.506666486,1,0
669,63,13,14,0.506666486,1,0
670,64,13,14,0.850569781,1,0
671,65,13,14,0.850569781,1,0
672,66,13,14,0.850569781,1,0
673,67,13,14,0.850569781,1,0
674,68,13,14,0.850569781,1,0
675,69,13,14,0.949276547,1,0
676,70,13,14,0.949276547,1,0
677,71,13,14,0.949276547,1,0
678,72,13,14,0.949276547,1,0
679,73,13,14,0.949276547,1,0
680,74,13,14,1.377800733,1,0
681,75,13,14,1.377800733,1,0
682,76,13,14,1.377800733,1,0
683,77,13,14,1.377800733,1,0
684,78,13,14,1.377800733,1,0
685,79,13,14,1.4767175,1,0
686,80,13,14,1.4767175,1,0
687,81,13,14,1.4767175,1,0
688,82,13,14,1.4767175,1,0
689,83,13,14,1.4767175,1,0
690,84,13,14,1.417898494,1,0
691,85,13,14,1.417898494,1,0
692,86,13,14,1.417898494,1,0
693,87,13,14,1.417898494,1,0
694,88,13,14,1.417898494,1,0
695,89,13,14,1.1071008,1,0
696,90,13,14,1.1071008,1,0
697,91,13,14,1.1071008,1,0
698,92,13,14,1.1071008,1,0
699,93,13,14,1.1071008,1,0
700,94,13,14,2.110870726,1,0
701,95,13,14,2.110870726,1,0
702,96,13,14,2.110870726,1,0
703,97,13,14,2.110870726,1,0
704,98,13,14,2.110870726,1,0
705,99,13,14,2.286472696,1,0
706,100,13,14,2.286472696,1,0
707,101,13,14,2.286472696,1,0
708,102,13,14,2.286472696,1,0
709,103,13,14,2.286472696,1,0
710,104,13,14,3.996976131,1,0
711,105,13,14,3.996976131,1,0
712,106,13,14,3.996976131,1,0
713,107,13,14,3.996976131,1,0
714,108,13,14,3.996976131,1,0
715,109,13,14,9.485885196,1,0
716,110,13,14,9.485885196,1,0
717,111,13,14,9.485885196,1,0
718,112,13,14,9.485885196,1,0
719,113,13,14,9.485885196,1,0
720,114,13,14,9.485885196,1,0
721,115,13,14,9.485885196,1,0
722,116,13,14,9.485885196,1,0
723,117,13,14,9.485885196,1,0
724,118,13,14,9.485885196,1,0
725,119,13,14,9.485885196,1,0
726,120,13,14,9.485885196,1,0
727,121,13,14,9.485885196,1,0
728,122,13,14,9.485885196,1,0
729,123,13,14,9.485885196,1,0
730,124,13,14,9.485885196,1,0
731,125,13,14,9.485885196,1,0
732,126,13,14,9.485885196,1,0
733,127,13,14,9.485885196,1,0
734,128,13,14,9.485885196,1,0
735,129,13,14,9.485885196,1,0
736,130,13,14,9.485885196,1,0
737,131,13,14,9.485885196,1,0
738,132,13,14,9.485885196,1,0
739,133,13,14,9.485885196,1,0
740,134,13,14,9.485885196,1,0
741,25,18,19,2,2,50
742,26,18,19,2.44,2,51
743,3,18,19,3.15,2,45
744,4,18,19,3.15,2,45
745,5,18,19,3.15,2,45
746,44,18,19,0.0994,2,0
747,45,18,19,0.0994,2,0
748,46,18,19,0.0994,2,0
749,47,18,19,0.0994,2,0
750,48,18,19,0.0994,2,0
751,49,18,19,0.1693,2,0
752,50,18,19,0.1693,2,0
753,51,18,19,0.1693,2,0
754,52,18,19,0.1693,2,0
755,53,18,19,0.1693,2,0
756,54,18,19,0.2422,2,0
757,55,18,19,0.2422,2,0
758,56,18,19,0.2422,2,0
759,57,18,19,0.2422,2,0
760,58,18,19,0.2422,2,0
761,59,18,19,0.3611,2,0
762,60,18,19,0.3611,2,0
763,61,18,19,0.3611,2,0
764,62,18,19,0.3611,2,0
765,63,18,19,0.3611,2,0
766,64,18,19,0.6399,2,0
767,65,18,19,0.6399,2,0
768,66,18,19,0.6399,2,0
769,67,18,19,0.6399,2,0
770,68,18,19,0.6399,2,0
771,69,18,19,0.7944,2,0
772,70,18,19,0.7944,2,0
773,71,18,19,0.7944,2,0
774,72,18,19,0.7944,2,0
775,73,18,19,0.7944,2,0
776,74,18,19,1.1015,2,0
777,75,18,19,1.1015,2,0
778,76,18,19,1.1015,2,0
779,77,18,19,1.1015,2,0
780,78,18,19,1.1015,2,0
781,79,18,19,1.1268,2,0
782,80,18,19,1.1268,2,0
783,81,18,19,1.1268,2,0
