,Model_id,Model_name,To_state_id,To_state_name,Sex_state_id,Race_state_id,Age,Probability
3548,2.0,T2DM,18.0,No T2DM,34.0,30.0,38.0,0.95
3549,2.0,T2DM,18.0,No T2DM,34.0,30.0,39.0,0.95
3550,2.0,T2DM,18.0,No T2DM,34.0,30.0,40.0,0.95
3551,2.0,T2DM,18.0,No T2DM,34.0,30.0,41.0,0.95
3552,2.0,T2DM,18.0,No T2DM,34.0,30.0,42.0,0.95
3553,2.0,T2DM,18.0,No T2DM,34.0,30.0,43.0,0.95
3554,2.0,T2DM,18.0,No T2DM,34.0,30.0,44.0,0.95
3555,2.0,T2DM,18.0,No T2DM,34.0,30.0,45.0,0.85
3556,2.0,T2DM,18.0,No T2DM,34.0,30.0,46.0,0.85
3557,2.0,T2DM,18.0,No T2DM,34.0,30.0,47.0,0.85
3558,2.0,T2DM,18.0,No T2DM,34.0,30.0,48.0,0.85
3559,2.0,T2DM,18.0,No T2DM,34.0,30.0,49.0,0.85
3560,2.0,T2DM,18.0,No T2DM,34.0,30.0,50.0,0.85
3561,2.0,T2DM,18.0,No T2DM,34.0,30.0,51.0,0.85
3562,2.0,T2DM,18.0,No T2DM,34.0,30.0,52.0,0.85
3563,2.0,T2DM,18.0,No T2DM,34.0,30.0,53.0,0.85
3564,2.0,T2DM,18.0,No T2DM,34.0,30.0,54.0,0.85
3565,2.0,T2DM,18.0,No T2DM,34.0,30.0,55.0,0.76
3566,2.0,T2DM,18.0,No T2DM,34.0,30.0,56.0,0.76
3567,2.0,T2DM,18.0,No T2DM,34.0,30.0,57.0,0.76
3568,2.0,T2DM,18.0,No T2DM,34.0,30.0,58.0,0.76
3569,2.0,T2DM,18.0,No T2DM,34.0,30.0,59.0,0.76
3570,2.0,T2DM,18.0,No T2DM,34.0,30.0,60.0,0.76
3571,2.0,T2DM,18.0,No T2DM,34.0,30.0,61.0,0.76
3572,2.0,T2DM,18.0,No T2DM,34.0,30.0,62.0,0.76
3573,2.0,T2DM,18.0,No T2DM,34.0,30.0,63.0,0.76
3574,2.0,T2DM,18.0,No T2DM,34.0,30.0,64.0,0.76
3575,2.0,T2DM,18.0,No T2DM,34.0,30.0,65.0,0.735
3576,2.0,T2DM,18.0,No T2DM,34.0,30.0,66.0,0.735
3577,2.0,T2DM,18.0,No T2DM,34.0,30.0,67.0,0.735
3578,2.0,T2DM,18.0,No T2DM,34.0,30.0,68.0,0.735
3579,2.0,T2DM,18.0,No T2DM,34.0,30.0,69.0,0.735
3580,2.0,T2DM,18.0,No T2DM,34.0,30.0,70.0,0.735
3581,2.0,T2DM,18.0,No T2DM,34.0,30.0,71.0,0.735
3582,2.0,T2DM,18.0,No T2DM,34.0,30.0,72.0,0.735
3583,2.0,T2DM,18.0,No T2DM,34.0,30.0,73.0,0.735
3584,2.0,T2DM,18.0,No T2DM,34.0,30.0,74.0,0.735
3585,2.0,T2DM,18.0,No T2DM,34.0,30.0,75.0,0.61
3586,2.0,T2DM,18.0,No T2DM,34.0,30.0,76.0,0.61
3587,2.0,T2DM,18.0,No T2DM,34.0,30.0,77.0,0.61
3588,2.0,T2DM,18.0,No T2DM,34.0,30.0,78.0,0.61
3589,2.0,T2DM,18.0,No T2DM,34.0,30.0,79.0,0.61
3590,2.0,T2DM,18.0,No T2DM,34.0,30.0,80.0,0.61
3591,2.0,T2DM,18.0,No T2DM,34.0,30.0,81.0,0.61
3592,2.0,T2DM,18.0,No T2DM,34.0,30.0,82.0,0.61
3593,2.0,T2DM,18.0,No T2DM,34.0,30.0,83.0,0.61
3594,2.0,T2DM,18.0,No T2DM,34.0,30.0,84.0,0.61
3595,2.0,T2DM,18.0,No T2DM,34.0,30.0,85.0,0.813
3596,2.0,T2DM,18.0,No T2DM,34.0,30.0,86.0,0.813
3597,2.0,T2DM,18.0,No T2DM,34.0,30.0,87.0,0.813
3598,2.0,T2DM,18.0,No T2DM,34.0,30.0,88.0,0.813
3599,2.0,T2DM,18.0,No T2DM,34.0,30.0,89.0,0.813
3600,2.0,T2DM,18.0,No T2DM,34.0,30.0,90.0,0.813
3601,2.0,T2DM,18.0,No T2DM,34.0,30.0,91.0,0.813
3602,2.0,T2DM,18.0,No T2DM,34.0,30.0,92.0,0.813
3603,2.0,T2DM,18.0,No T2DM,34.0,30.0,93.0,0.813
3604,2.0,T2DM,18.0,No T2DM,34.0,30.0,94.0,0.813
3605,2.0,T2DM,18.0,No T2DM,34.0,30.0,95.0,0.813
3606,2.0,T2DM,18.0,No T2DM,34.0,30.0,96.0,0.813
3607,2.0,T2DM,18.0,No T2DM,34.0,30.0,97.0,0.813
3608,2.0,T2DM,18.0,No T2DM,34.0,30.0,98.0,0.813
3609,2.0,T2DM,18.0,No T2DM,34.0,30.0,99.0,0.813
3610,2.0,T2DM,18.0,No T2DM,34.0,30.0,100.0,0.813
3611,2.0,T2DM,18.0,No T2DM,34.0,30.0,101.0,0.813
3612,2.0,T2DM,18.0,No T2DM,34.0,30.0,102.0,0.813
3613,2.0,T2DM,18.0,No T2DM,34.0,30.0,103.0,0.813
3614,2.0,T2DM,18.0,No T2DM,34.0,30.0,104.0,0.813
3615,2.0,T2DM,18.0,No T2DM,34.0,30.0,105.0,0.813
3616,2.0,T2DM,18.0,No T2DM,34.0,30.0,106.0,0.813
3617,2.0,T2DM,18.0,No T2DM,34.0,30.0,107.0,0.813
3618,2.0,T2DM,18.0,No T2DM,34.0,30.0,108.0,0.813
3619,2.0,T2DM,18.0,No T2DM,34.0,30.0,109.0,0.813
3620,2.0,T2DM,18.0,No T2DM,34.0,30.0,110.0,0.813
3621,2.0,T2DM,18.0,No T2DM,35.0,31.0,18.0,0.991
3622,2.0,T2DM,18.0,No T2DM,35.0,31.0,19.0,0.991
3623,2.0,T2DM,18.0,No T2DM,35.0,31.0,20.0,0.991
3624,2.0,T2DM,18.0,No T2DM,35.0,31.0,21.0,0.991
3625,2.0,T2DM,18.0,No T2DM,35.0,31.0,22.0,0.991
3626,2.0,T2DM,18.0,No T2DM,35.0,31.0,23.0,0.991
3627,2.0,T2DM,18.0,No T2DM,35.0,31.0,24.0,0.991
3628,2.0,T2DM,18.0,No T2DM,35.0,31.0,25.0,0.9640000000000001
3629,2.0,T2DM,18.0,No T2DM,35.0,31.0,26.0,0.9640000000000001
3630,2.0,T2DM,18.0,No T2DM,35.0,31.0,27.0,0.9640000000000001
3631,2.0,T2DM,18.0,No T2DM,35.0,31.0,28.0,0.9640000000000001
3632,2.0,T2DM,18.0,No T2DM,35.0,31.0,29.0,0.9640000000000001
3633,2.0,T2DM,18.0,No T2DM,35.0,31.0,30.0,0.9640000000000001
3634,2.0,T2DM,18.0,No T2DM,35.0,31.0,31.0,0.9640000000000001
3635,2.0,T2DM,18.0,No T2DM,35.0,31.0,32.0,0.9640000000000001
3636,2.0,T2DM,18.0,No T2DM,35.0,31.0,33.0,0.9640000000000001
3637,2.0,T2DM,18.0,No T2DM,35.0,31.0,34.0,0.9640000000000001
3638,2.0,T2DM,18.0,No T2DM,35.0,31.0,35.0,0.9640000000000001
3639,2.0,T2DM,18.0,No T2DM,35.0,31.0,36.0,0.9640000000000001
3640,2.0,T2DM,18.0,No T2DM,35.0,31.0,37.0,0.9640000000000001
3641,2.0,T2DM,18.0,No T2DM,35.0,31.0,38.0,0.9640000000000001
3642,2.0,T2DM,18.0,No T2DM,35.0,31.0,39.0,0.9640000000000001
3643,2.0,T2DM,18.0,No T2DM,35.0,31.0,40.0,0.9640000000000001
3644,2.0,T2DM,18.0,No T2DM,35.0,31.0,41.0,0.9640000000000001
3645,2.0,T2DM,18.0,No T2DM,35.0,31.0,42.0,0.9640000000000001
3646,2.0,T2DM,18.0,No T2DM,35.0,31.0,43.0,0.9640000000000001
3647,2.0,T2DM,18.0,No T2DM,35.0,31.0,44.0,0.9640000000000001
3648,2.0,T2DM,18.0,No T2DM,35.0,31.0,45.0,0.897
3649,2.0,T2DM,18.0,No T2DM,35.0,31.0,46.0,0.897
3650,2.0,T2DM,18.0,No T2DM,35.0,31.0,47.0,0.897
3651,2.0,T2DM,18.0,No T2DM,35.0,31.0,48.0,0.897
3652,2.0,T2DM,18.0,No T2DM,35.0,31.0,49.0,0.897
3653,2.0,T2DM,18.0,No T2DM,35.0,31.0,50.0,0.897
3654,2.0,T2DM,18.0,No T2DM,35.0,31.0,51.0,0.897
3655,2.0,T2DM,18.0,No T2DM,35.0,31.0,52.0,0.897
3656,2.0,T2DM,18.0,No T2DM,35.0,31.0,53.0,0.897
3657,2.0,T2DM,18.0,No T2DM,35.0,31.0,54.0,0.897
3658,2.0,T2DM,18.0,No T2DM,35.0,31.0,55.0,0.76
3659,2.0,T2DM,18.0,No T2DM,35.0,31.0,56.0,0.76
3660,2.0,T2DM,18.0,No T2DM,35.0,31.0,57.0,0.76
3661,2.0,T2DM,18.0,No T2DM,35.0,31.0,58.0,0.76
3662,2.0,T2DM,18.0,No T2DM,35.0,31.0,59.0,0.76
3663,2.0,T2DM,18.0,No T2DM,35.0,31.0,60.0,0.76
3664,2.0,T2DM,18.0,No T2DM,35.0,31.0,61.0,0.76
3665,2.0,T2DM,18.0,No T2DM,35.0,31.0,62.0,0.76
3666,2.0,T2DM,18.0,No T2DM,35.0,31.0,63.0,0.76
3667,2.0,T2DM,18.0,No T2DM,35.0,31.0,64.0,0.76
3668,2.0,T2DM,18.0,No T2DM,35.0,31.0,65.0,0.652
3669,2.0,T2DM,18.0,No T2DM,35.0,31.0,66.0,0.652
3670,2.0,T2DM,18.0,No T2DM,35.0,31.0,67.0,0.652
3671,2.0,T2DM,18.0,No T2DM,35.0,31.0,68.0,0.652
3672,2.0,T2DM,18.0,No T2DM,35.0,31.0,69.0,0.652
3673,2.0,T2DM,18.0,No T2DM,35.0,31.0,70.0,0.652
3674,2.0,T2DM,18.0,No T2DM,35.0,31.0,71.0,0.652
3675,2.0,T2DM,18.0,No T2DM,35.0,31.0,72.0,0.652
3676,2.0,T2DM,18.0,No T2DM,35.0,31.0,73.0,0.652
3677,2.0,T2DM,18.0,No T2DM,35.0,31.0,74.0,0.652
3678,2.0,T2DM,18.0,No T2DM,35.0,31.0,75.0,0.6759999999999999
3679,2.0,T2DM,18.0,No T2DM,35.0,31.0,76.0,0.6759999999999999
3680,2.0,T2DM,18.0,No T2DM,35.0,31.0,77.0,0.6759999999999999
3681,2.0,T2DM,18.0,No T2DM,35.0,31.0,78.0,0.6759999999999999
3682,2.0,T2DM,18.0,No T2DM,35.0,31.0,79.0,0.6759999999999999
3683,2.0,T2DM,18.0,No T2DM,35.0,31.0,80.0,0.6759999999999999
3684,2.0,T2DM,18.0,No T2DM,35.0,31.0,81.0,0.6759999999999999
3685,2.0,T2DM,18.0,No T2DM,35.0,31.0,82.0,0.6759999999999999
3686,2.0,T2DM,18.0,No T2DM,35.0,31.0,83.0,0.6759999999999999
3687,2.0,T2DM,18.0,No T2DM,35.0,31.0,84.0,0.6759999999999999
3688,2.0,T2DM,18.0,No T2DM,35.0,31.0,85.0,0.772
3689,2.0,T2DM,18.0,No T2DM,35.0,31.0,86.0,0.772
3690,2.0,T2DM,18.0,No T2DM,35.0,31.0,87.0,0.772
3691,2.0,T2DM,18.0,No T2DM,35.0,31.0,88.0,0.772
3692,2.0,T2DM,18.0,No T2DM,35.0,31.0,89.0,0.772
3693,2.0,T2DM,18.0,No T2DM,35.0,31.0,90.0,0.772
3694,2.0,T2DM,18.0,No T2DM,35.0,31.0,91.0,0.772
3695,2.0,T2DM,18.0,No T2DM,35.0,31.0,92.0,0.772
3696,2.0,T2DM,18.0,No T2DM,35.0,31.0,93.0,0.772
3697,2.0,T2DM,18.0,No T2DM,35.0,31.0,94.0,0.772
3698,2.0,T2DM,18.0,No T2DM,35.0,31.0,95.0,0.772
3699,2.0,T2DM,18.0,No T2DM,35.0,31.0,96.0,0.772
3700,2.0,T2DM,18.0,No T2DM,35.0,31.0,97.0,0.772
3701,2.0,T2DM,18.0,No T2DM,35.0,31.0,98.0,0.772
3702,2.0,T2DM,18.0,No T2DM,35.0,31.0,99.0,0.772
3703,2.0,T2DM,18.0,No T2DM,35.0,31.0,100.0,0.772
3704,2.0,T2DM,18.0,No T2DM,35.0,31.0,101.0,0.772
3705,2.0,T2DM,18.0,No T2DM,35.0,31.0,102.0,0.772
3706,2.0,T2DM,18.0,No T2DM,35.0,31.0,103.0,0.772
3707,2.0,T2DM,18.0,No T2DM,35.0,31.0,104.0,0.772
3708,2.0,T2DM,18.0,No T2DM,35.0,31.0,105.0,0.772
3709,2.0,T2DM,18.0,No T2DM,35.0,31.0,106.0,0.772
3710,2.0,T2DM,18.0,No T2DM,35.0,31.0,107.0,0.772
3711,2.0,T2DM,18.0,No T2DM,35.0,31.0,108.0,0.772
3712,2.0,T2DM,18.0,No T2DM,35.0,31.0,109.0,0.772
3713,2.0,T2DM,18.0,No T2DM,35.0,31.0,110.0,0.772
3714,2.0,T2DM,18.0,No T2DM,35.0,29.0,18.0,0.988
3715,2.0,T2DM,18.0,No T2DM,35.0,29.0,19.0,0.988
3716,2.0,T2DM,18.0,No T2DM,35.0,29.0,20.0,0.988
3717,2.0,T2DM,18.0,No T2DM,35.0,29.0,21.0,0.988
3718,2.0,T2DM,18.0,No T2DM,35.0,29.0,22.0,0.988
3719,2.0,T2DM,18.0,No T2DM,35.0,29.0,23.0,0.988
3720,2.0,T2DM,18.0,No T2DM,35.0,29.0,24.0,0.988
3721,2.0,T2DM,18.0,No T2DM,35.0,29.0,25.0,0.972
3722,2.0,T2DM,18.0,No T2DM,35.0,29.0,26.0,0.972
3723,2.0,T2DM,18.0,No T2DM,35.0,29.0,27.0,0.972
3724,2.0,T2DM,18.0,No T2DM,35.0,29.0,28.0,0.972
3725,2.0,T2DM,18.0,No T2DM,35.0,29.0,29.0,0.972
3726,2.0,T2DM,18.0,No T2DM,35.0,29.0,30.0,0.972
3727,2.0,T2DM,18.0,No T2DM,35.0,29.0,31.0,0.972
3728,2.0,T2DM,18.0,No T2DM,35.0,29.0,32.0,0.972
3729,2.0,T2DM,18.0,No T2DM,35.0,29.0,33.0,0.972
3730,2.0,T2DM,18.0,No T2DM,35.0,29.0,34.0,0.972
3731,2.0,T2DM,18.0,No T2DM,35.0,29.0,35.0,0.972
3732,2.0,T2DM,18.0,No T2DM,35.0,29.0,36.0,0.972
3733,2.0,T2DM,18.0,No T2DM,35.0,29.0,37.0,0.972
3734,2.0,T2DM,18.0,No T2DM,35.0,29.0,38.0,0.972
3735,2.0,T2DM,18.0,No T2DM,35.0,29.0,39.0,0.972
3736,2.0,T2DM,18.0,No T2DM,35.0,29.0,40.0,0.972
3737,2.0,T2DM,18.0,No T2DM,35.0,29.0,41.0,0.972
3738,2.0,T2DM,18.0,No T2DM,35.0,29.0,42.0,0.972
3739,2.0,T2DM,18.0,No T2DM,35.0,29.0,43.0,0.972
3740,2.0,T2DM,18.0,No T2DM,35.0,29.0,44.0,0.972
3741,2.0,T2DM,18.0,No T2DM,35.0,29.0,45.0,0.927
3742,2.0,T2DM,18.0,No T2DM,35.0,29.0,46.0,0.927
3743,2.0,T2DM,18.0,No T2DM,35.0,29.0,47.0,0.927
3744,2.0,T2DM,18.0,No T2DM,35.0,29.0,48.0,0.927
3745,2.0,T2DM,18.0,No T2DM,35.0,29.0,49.0,0.927
3746,2.0,T2DM,18.0,No T2DM,35.0,29.0,50.0,0.927
3747,2.0,T2DM,18.0,No T2DM,35.0,29.0,51.0,0.927
3748,2.0,T2DM,18.0,No T2DM,35.0,29.0,52.0,0.927
3749,2.0,T2DM,18.0,No T2DM,35.0,29.0,53.0,0.927
3750,2.0,T2DM,18.0,No T2DM,35.0,29.0,54.0,0.927
3751,2.0,T2DM,18.0,No T2DM,35.0,29.0,55.0,0.879
3752,2.0,T2DM,18.0,No T2DM,35.0,29.0,56.0,0.879
3753,2.0,T2DM,18.0,No T2DM,35.0,29.0,57.0,0.879
3754,2.0,T2DM,18.0,No T2DM,35.0,29.0,58.0,0.879
3755,2.0,T2DM,18.0,No T2DM,35.0,29.0,59.0,0.879
3756,2.0,T2DM,18.0,No T2DM,35.0,29.0,60.0,0.879
3757,2.0,T2DM,18.0,No T2DM,35.0,29.0,61.0,0.879
3758,2.0,T2DM,18.0,No T2DM,35.0,29.0,62.0,0.879
3759,2.0,T2DM,18.0,No T2DM,35.0,29.0,63.0,0.879
3760,2.0,T2DM,18.0,No T2DM,35.0,29.0,64.0,0.879
3761,2.0,T2DM,18.0,No T2DM,35.0,29.0,65.0,0.83
3762,2.0,T2DM,18.0,No T2DM,35.0,29.0,66.0,0.83
3763,2.0,T2DM,18.0,No T2DM,35.0,29.0,67.0,0.83
3764,2.0,T2DM,18.0,No T2DM,35.0,29.0,68.0,0.83
3765,2.0,T2DM,18.0,No T2DM,35.0,29.0,69.0,0.83
3766,2.0,T2DM,18.0,No T2DM,35.0,29.0,70.0,0.83
3767,2.0,T2DM,18.0,No T2DM,35.0,29.0,71.0,0.83
3768,2.0,T2DM,18.0,No T2DM,35.0,29.0,72.0,0.83
3769,2.0,T2DM,18.0,No T2DM,35.0,29.0,73.0,0.83
3770,2.0,T2DM,18.0,No T2DM,35.0,29.0,74.0,0.83
3771,2.0,T2DM,18.0,No T2DM,35.0,29.0,75.0,0.8290000000000001
3772,2.0,T2DM,18.0,No T2DM,35.0,29.0,76.0,0.8290000000000001
3773,2.0,T2DM,18.0,No T2DM,35.0,29.0,77.0,0.8290000000000001
3774,2.0,T2DM,18.0,No T2DM,35.0,29.0,78.0,0.8290000000000001
3775,2.0,T2DM,18.0,No T2DM,35.0,29.0,79.0,0.8290000000000001
3776,2.0,T2DM,18.0,No T2DM,35.0,29.0,80.0,0.8290000000000001
3777,2.0,T2DM,18.0,No T2DM,35.0,29.0,81.0,0.8290000000000001
3778,2.0,T2DM,18.0,No T2DM,35.0,29.0,82.0,0.8290000000000001
3779,2.0,T2DM,18.0,No T2DM,35.0,29.0,83.0,0.8290000000000001
3780,2.0,T2DM,18.0,No T2DM,35.0,29.0,84.0,0.8290000000000001
3781,2.0,T2DM,18.0,No T2DM,35.0,29.0,85.0,0.879
3782,2.0,T2DM,18.0,No T2DM,35.0,29.0,86.0,0.879
3783,2.0,T2DM,18.0,No T2DM,35.0,29.0,87.0,0.879
3784,2.0,T2DM,18.0,No T2DM,35.0,29.0,88.0,0.879
3785,2.0,T2DM,18.0,No T2DM,35.0,29.0,89.0,0.879
3786,2.0,T2DM,18.0,No T2DM,35.0,29.0,90.0,0.879
3787,2.0,T2DM,18.0,No T2DM,35.0,29.0,91.0,0.879
3788,2.0,T2DM,18.0,No T2DM,35.0,29.0,92.0,0.879
3789,2.0,T2DM,18.0,No T2DM,35.0,29.0,93.0,0.879
3790,2.0,T2DM,18.0,No T2DM,35.0,29.0,94.0,0.879
3791,2.0,T2DM,18.0,No T2DM,35.0,29.0,95.0,0.879
3792,2.0,T2DM,18.0,No T2DM,35.0,29.0,96.0,0.879
3793,2.0,T2DM,18.0,No T2DM,35.0,29.0,97.0,0.879
3794,2.0,T2DM,18.0,No T2DM,35.0,29.0,98.0,0.879
3795,2.0,T2DM,18.0,No T2DM,35.0,29.0,99.0,0.879
3796,2.0,T2DM,18.0,No T2DM,35.0,29.0,100.0,0.879
3797,2.0,T2DM,18.0,No T2DM,35.0,29.0,101.0,0.879
3798,2.0,T2DM,18.0,No T2DM,35.0,29.0,102.0,0.879
3799,2.0,T2DM,18.0,No T2DM,35.0,29.0,103.0,0.879
3800,2.0,T2DM,18.0,No T2DM,35.0,29.0,104.0,0.879
3801,2.0,T2DM,18.0,No T2DM,35.0,29.0,105.0,0.879
3802,2.0,T2DM,18.0,No T2DM,35.0,29.0,106.0,0.879
3803,2.0,T2DM,18.0,No T2DM,35.0,29.0,107.0,0.879
3804,2.0,T2DM,18.0,No T2DM,35.0,29.0,108.0,0.879
3805,2.0,T2DM,18.0,No T2DM,35.0,29.0,109.0,0.879
3806,2.0,T2DM,18.0,No T2DM,35.0,29.0,110.0,0.879
3807,2.0,T2DM,18.0,No T2DM,35.0,30.0,18.0,0.99
3808,2.0,T2DM,18.0,No T2DM,35.0,30.0,19.0,0.99
3809,2.0,T2DM,18.0,No T2DM,35.0,30.0,20.0,0.99
3810,2.0,T2DM,18.0,No T2DM,35.0,30.0,21.0,0.99
3811,2.0,T2DM,18.0,No T2DM,35.0,30.0,22.0,0.99
3812,2.0,T2DM,18.0,No T2DM,35.0,30.0,23.0,0.99
3813,2.0,T2DM,18.0,No T2DM,35.0,30.0,24.0,0.99
3814,2.0,T2DM,18.0,No T2DM,35.0,30.0,25.0,0.948
3815,2.0,T2DM,18.0,No T2DM,35.0,30.0,26.0,0.948
3816,2.0,T2DM,18.0,No T2DM,35.0,30.0,27.0,0.948
3817,2.0,T2DM,18.0,No T2DM,35.0,30.0,28.0,0.948
3818,2.0,T2DM,18.0,No T2DM,35.0,30.0,29.0,0.948
3819,2.0,T2DM,18.0,No T2DM,35.0,30.0,30.0,0.948
3820,2.0,T2DM,18.0,No T2DM,35.0,30.0,31.0,0.948
3821,2.0,T2DM,18.0,No T2DM,35.0,30.0,32.0,0.948
3822,2.0,T2DM,18.0,No T2DM,35.0,30.0,33.0,0.948
3823,2.0,T2DM,18.0,No T2DM,35.0,30.0,34.0,0.948
3824,2.0,T2DM,18.0,No T2DM,35.0,30.0,35.0,0.948
3825,2.0,T2DM,18.0,No T2DM,35.0,30.0,36.0,0.948
3826,2.0,T2DM,18.0,No T2DM,35.0,30.0,37.0,0.948
3827,2.0,T2DM,18.0,No T2DM,35.0,30.0,38.0,0.948
3828,2.0,T2DM,18.0,No T2DM,35.0,30.0,39.0,0.948
3829,2.0,T2DM,18.0,No T2DM,35.0,30.0,40.0,0.948
3830,2.0,T2DM,18.0,No T2DM,35.0,30.0,41.0,0.948
3831,2.0,T2DM,18.0,No T2DM,35.0,30.0,42.0,0.948
3832,2.0,T2DM,18.0,No T2DM,35.0,30.0,43.0,0.948
3833,2.0,T2DM,18.0,No T2DM,35.0,30.0,44.0,0.948
3834,2.0,T2DM,18.0,No T2DM,35.0,30.0,45.0,0.8909999999999999
3835,2.0,T2DM,18.0,No T2DM,35.0,30.0,46.0,0.8909999999999999
3836,2.0,T2DM,18.0,No T2DM,35.0,30.0,47.0,0.8909999999999999
3837,2.0,T2DM,18.0,No T2DM,35.0,30.0,48.0,0.8909999999999999
3838,2.0,T2DM,18.0,No T2DM,35.0,30.0,49.0,0.8909999999999999
3839,2.0,T2DM,18.0,No T2DM,35.0,30.0,50.0,0.8909999999999999
3840,2.0,T2DM,18.0,No T2DM,35.0,30.0,51.0,0.8909999999999999
3841,2.0,T2DM,18.0,No T2DM,35.0,30.0,52.0,0.8909999999999999
3842,2.0,T2DM,18.0,No T2DM,35.0,30.0,53.0,0.8909999999999999
3843,2.0,T2DM,18.0,No T2DM,35.0,30.0,54.0,0.8909999999999999
3844,2.0,T2DM,18.0,No T2DM,35.0,30.0,55.0,0.759
3845,2.0,T2DM,18.0,No T2DM,35.0,30.0,56.0,0.759
3846,2.0,T2DM,18.0,No T2DM,35.0,30.0,57.0,0.759
3847,2.0,T2DM,18.0,No T2DM,35.0,30.0,58.0,0.759
3848,2.0,T2DM,18.0,No T2DM,35.0,30.0,59.0,0.759
3849,2.0,T2DM,18.0,No T2DM,35.0,30.0,60.0,0.759
3850,2.0,T2DM,18.0,No T2DM,35.0,30.0,61.0,0.759
3851,2.0,T2DM,18.0,No T2DM,35.0,30.0,62.0,0.759
3852,2.0,T2DM,18.0,No T2DM,35.0,30.0,63.0,0.759
3853,2.0,T2DM,18.0,No T2DM,35.0,30.0,64.0,0.759
3854,2.0,T2DM,18.0,No T2DM,35.0,30.0,65.0,0.674
3855,2.0,T2DM,18.0,No T2DM,35.0,30.0,66.0,0.674
3856,2.0,T2DM,18.0,No T2DM,35.0,30.0,67.0,0.674
3857,2.0,T2DM,18.0,No T2DM,35.0,30.0,68.0,0.674
3858,2.0,T2DM,18.0,No T2DM,35.0,30.0,69.0,0.674
3859,2.0,T2DM,18.0,No T2DM,35.0,30.0,70.0,0.674
3860,2.0,T2DM,18.0,No T2DM,35.0,30.0,71.0,0.674
3861,2.0,T2DM,18.0,No T2DM,35.0,30.0,72.0,0.674
3862,2.0,T2DM,18.0,No T2DM,35.0,30.0,73.0,0.674
3863,2.0,T2DM,18.0,No T2DM,35.0,30.0,74.0,0.674
3864,2.0,T2DM,18.0,No T2DM,35.0,30.0,75.0,0.684
3865,2.0,T2DM,18.0,No T2DM,35.0,30.0,76.0,0.684
3866,2.0,T2DM,18.0,No T2DM,35.0,30.0,77.0,0.684
3867,2.0,T2DM,18.0,No T2DM,35.0,30.0,78.0,0.684
3868,2.0,T2DM,18.0,No T2DM,35.0,30.0,79.0,0.684
3869,2.0,T2DM,18.0,No T2DM,35.0,30.0,80.0,0.684
3870,2.0,T2DM,18.0,No T2DM,35.0,30.0,81.0,0.684
3871,2.0,T2DM,18.0,No T2DM,35.0,30.0,82.0,0.684
3872,2.0,T2DM,18.0,No T2DM,35.0,30.0,83.0,0.684
3873,2.0,T2DM,18.0,No T2DM,35.0,30.0,84.0,0.684
3874,2.0,T2DM,18.0,No T2DM,35.0,30.0,85.0,0.7979999999999999
3875,2.0,T2DM,18.0,No T2DM,35.0,30.0,86.0,0.7979999999999999
3876,2.0,T2DM,18.0,No T2DM,35.0,30.0,87.0,0.7979999999999999
3877,2.0,T2DM,18.0,No T2DM,35.0,30.0,88.0,0.7979999999999999
3878,2.0,T2DM,18.0,No T2DM,35.0,30.0,89.0,0.7979999999999999
3879,2.0,T2DM,18.0,No T2DM,35.0,30.0,90.0,0.7979999999999999
3880,2.0,T2DM,18.0,No T2DM,35.0,30.0,91.0,0.7979999999999999
3881,2.0,T2DM,18.0,No T2DM,35.0,30.0,92.0,0.7979999999999999
3882,2.0,T2DM,18.0,No T2DM,35.0,30.0,93.0,0.7979999999999999
3883,2.0,T2DM,18.0,No T2DM,35.0,30.0,94.0,0.7979999999999999
3884,2.0,T2DM,18.0,No T2DM,35.0,30.0,95.0,0.7979999999999999
3885,2.0,T2DM,18.0,No T2DM,35.0,30.0,96.0,0.7979999999999999
3886,2.0,T2DM,18.0,No T2DM,35.0,30.0,97.0,0.7979999999999999
3887,2.0,T2DM,18.0,No T2DM,35.0,30.0,98.0,0.7979999999999999
3888,2.0,T2DM,18.0,No T2DM,35.0,30.0,99.0,0.7979999999999999
3889,2.0,T2DM,18.0,No T2DM,35.0,30.0,100.0,0.7979999999999999
3890,2.0,T2DM,18.0,No T2DM,35.0,30.0,101.0,0.7979999999999999
3891,2.0,T2DM,18.0,No T2DM,35.0,30.0,102.0,0.7979999999999999
3892,2.0,T2DM,18.0,No T2DM,35.0,30.0,103.0,0.7979999999999999
3893,2.0,T2DM,18.0,No T2DM,35.0,30.0,104.0,0.7979999999999999
3894,2.0,T2DM,18.0,No T2DM,35.0,30.0,105.0,0.7979999999999999
3895,2.0,T2DM,18.0,No T2DM,35.0,30.0,106.0,0.7979999999999999
3896,2.0,T2DM,18.0,No T2DM,35.0,30.0,107.0,0.7979999999999999
3897,2.0,T2DM,18.0,No T2DM,35.0,30.0,108.0,0.7979999999999999
3898,2.0,T2DM,18.0,No T2DM,35.0,30.0,109.0,0.7979999999999999
3899,2.0,T2DM,18.0,No T2DM,35.0,30.0,110.0,0.7979999999999999
3900,1.0,CHD,13.0,CHD,34.0,31.0,18.0,0.0
3901,1.0,CHD,13.0,CHD,34.0,31.0,19.0,0.0
3902,1.0,CHD,13.0,CHD,34.0,31.0,20.0,0.0
3903,1.0,CHD,13.0,CHD,34.0,31.0,21.0,0.0
3904,1.0,CHD,13.0,CHD,34.0,31.0,22.0,0.0
